period,quarter,order_no,po_count,pod,sales_order_no,supplier_id,product_id,ordered,amount_in_each,unit_price,amount,delivered,order_type,order_id,tax_code,transaction_no,location_id,order_date,posted,status,cost_centre,contract_id
201802,Q1,509221,0,36,8928061,5,482,8,8,33,264,8,Purchase Order,8928061,1,37077309,1,2018-05-14,264,O,1,15
201802,Q1,509221,0,37,8928061,5,482,1,1,33,33,1,Purchase Order,8928061,1,37077309,1,2018-05-14,33,O,1,15
201802,Q1,509221,0,53,8928061,5,482,4,4,33,132,4,Purchase Order,8928061,1,37077309,1,2018-05-14,132,O,1,15
201802,Q1,510124,0,16,8929325,5,483,2,2,33,66,2,Purchase Order,8929325,1,37077572,1,2018-05-21,66,O,1,15
201802,Q1,509221,0,39,8928061,5,483,3,3,33,99,3,Purchase Order,8928061,1,37077309,1,2018-05-14,99,O,1,15
201802,Q1,509221,0,38,8928061,5,483,4,4,33,132,4,Purchase Order,8928061,1,37077309,1,2018-05-14,132,O,1,15
201802,Q1,509221,0,51,8928061,5,483,4,4,33,132,4,Purchase Order,8928061,1,37077309,1,2018-05-14,132,O,1,15
201802,Q1,509221,0,58,8928061,5,483,2,2,33,66,2,Purchase Order,8928061,1,0,1,2018-05-14,0,O,1,15
201802,Q1,509221,0,41,8928061,5,484,3,3,33,99,3,Purchase Order,8928061,1,37077309,1,2018-05-14,99,O,1,15
201802,Q1,509221,0,40,8928061,5,484,1,1,33,33,1,Purchase Order,8928061,1,37077309,1,2018-05-14,33,O,1,15
201802,Q1,509221,0,42,8928061,5,485,1,1,33,33,1,Purchase Order,8928061,1,37077309,1,2018-05-14,33,O,1,15
201802,Q1,509221,0,43,8928061,5,486,1,1,33,33,1,Purchase Order,8928061,1,37077309,1,2018-05-14,33,O,1,15
201802,Q1,509221,0,44,8928061,5,487,1,1,33,33,1,Purchase Order,8928061,1,37077309,1,2018-05-14,33,O,1,15
201802,Q1,509221,0,46,8928061,5,488,3,3,33,99,3,Purchase Order,8928061,1,0,1,2018-05-14,0,O,1,15
201802,Q1,509221,0,45,8928061,5,488,3,3,33,99,3,Purchase Order,8928061,1,37077309,1,2018-05-14,99,O,1,15
201802,Q1,509221,0,47,8928061,5,489,1,1,33,33,1,Purchase Order,8928061,1,37077309,1,2018-05-14,33,O,1,15
201802,Q1,509221,0,48,8928061,5,490,5,5,33,165,5,Purchase Order,8928061,1,37077309,1,2018-05-14,165,O,1,15
201802,Q1,509221,0,52,8928061,5,490,4,4,33,132,4,Purchase Order,8928061,1,37077309,1,2018-05-14,132,O,1,15
201802,Q1,509221,0,59,8928061,5,490,1,1,33,33,1,Purchase Order,8928061,1,37077309,1,2018-05-14,33,O,1,15
201802,Q1,510124,0,17,8929325,5,491,1,1,33,33,1,Purchase Order,8929325,1,37077572,1,2018-05-21,33,O,1,15
201802,Q1,510124,0,12,8929325,5,492,1,1,33,33,1,Purchase Order,8929325,1,37077572,1,2018-05-21,33,O,1,15
201802,Q1,510124,0,13,8929325,5,493,1,1,33,33,1,Purchase Order,8929325,1,37077572,1,2018-05-21,33,O,1,15
201802,Q1,510642,1,1,8930060,5,494,5,5,200,1000,5,Purchase Order,8930060,1,37077526,1,2018-05-24,1000,F,1,15
201802,Q1,510369,0,7,8929269,5,494,3,3,200,600,3,Purchase Order,8929269,1,37077476,1,2018-05-22,600,F,1,15
201802,Q1,510123,1,1,8929307,5,494,5,5,200,1000,5,Purchase Order,8929307,1,37077365,1,2018-05-21,1000,O,1,15
201802,Q1,510369,0,9,8929269,5,495,1,1,200,200,1,Purchase Order,8929269,1,37077476,1,2018-05-22,200,F,1,15
201802,Q1,510369,0,8,8929269,5,495,1,1,200,200,1,Purchase Order,8929269,1,37077476,1,2018-05-22,200,F,1,15
201802,Q1,510368,0,2,8929261,5,495,1,1,200,200,1,Purchase Order,8929261,1,37077389,1,2018-05-22,200,F,1,15
201802,Q1,510368,0,1,8929261,5,495,2,2,200,400,2,Purchase Order,8929261,1,37077389,1,2018-05-22,400,F,1,15
201802,Q1,510369,0,10,8929269,5,496,1,1,450,450,1,Purchase Order,8929269,1,37077476,1,2018-05-22,450,F,1,15
201802,Q1,510368,0,3,8929261,5,496,3,3,450,1350,3,Purchase Order,8929261,1,37077389,1,2018-05-22,1350,F,1,15
201801,Q1,504588,0,5,8924727,5,497,1,5,1000,1000,1,Purchase Order,8924727,1,37076247,1,2018-04-04,1000,O,1,15
201801,Q1,507273,0,2,8927184,5,497,2,10,1000,2000,2,Purchase Order,8927184,1,37077744,1,2018-04-26,2000,F,1,15
201802,Q1,510368,0,12,8929261,5,500,4,4,265,1060,4,Purchase Order,8929261,1,37077698,1,2018-05-22,1060,F,1,15
201802,Q1,510368,0,13,8929261,5,501,3,3,265,795,3,Purchase Order,8929261,1,37077698,1,2018-05-22,795,F,1,15
201802,Q1,510371,0,11,8929300,5,502,1,1,390,390,1,Purchase Order,8929300,1,37077475,1,2018-05-22,390,F,1,15
201802,Q1,510371,0,12,8929300,5,503,1,1,390,390,1,Purchase Order,8929300,1,37077475,1,2018-05-22,390,F,1,15
201802,Q1,510371,0,13,8929300,5,504,3,3,390,1170,3,Purchase Order,8929300,1,37077475,1,2018-05-22,1170,F,1,15
201802,Q1,510371,0,14,8929300,5,505,3,3,390,1170,3,Purchase Order,8929300,1,37077475,1,2018-05-22,1170,F,1,15
201804,Q2,517734,1,1,8935574,5,506,7,7,390,2730,0,Purchase Order,8935574,1,0,1,2018-07-27,0,O,1,15
201803,Q1,514683,1,1,8933422,5,506,5,5,390,1950,5,Purchase Order,8933422,1,37078582,1,2018-06-29,1950,O,1,15
201803,Q1,513499,0,1,8932435,5,506,5,5,390,1950,5,Purchase Order,8932435,1,37078119,1,2018-06-20,1950,O,1,15
201802,Q1,510371,0,15,8929300,5,506,3,3,390,1170,3,Purchase Order,8929300,1,37077475,1,2018-05-22,1170,F,1,15
201803,Q1,514683,0,2,8933422,5,507,5,5,390,1950,5,Purchase Order,8933422,1,37078582,1,2018-06-29,1950,O,1,15
201802,Q1,510371,0,16,8929300,5,507,3,3,390,1170,3,Purchase Order,8929300,1,37077475,1,2018-05-22,1170,F,1,15
201804,Q2,517735,1,1,8935576,5,508,7,7,390,2730,0,Purchase Order,8935576,1,0,1,2018-07-27,0,O,1,15
201803,Q1,514683,0,3,8933422,5,508,8,8,390,3120,8,Purchase Order,8933422,1,37078582,1,2018-06-29,3120,O,1,15
201803,Q1,513499,1,2,8932435,5,508,5,5,390,1950,5,Purchase Order,8932435,1,37078119,1,2018-06-20,1950,O,1,15
201802,Q1,510375,1,1,8929318,5,508,3,3,390,1170,3,Purchase Order,8929318,1,37077388,1,2018-05-22,1170,O,1,15
201802,Q1,510375,0,2,8929318,5,509,1,1,390,390,1,Purchase Order,8929318,1,37077388,1,2018-05-22,390,O,1,15
201803,Q1,514683,0,4,8933422,5,510,5,5,390,1950,5,Purchase Order,8933422,1,37078582,1,2018-06-29,1950,O,1,15
201802,Q1,510375,0,3,8929318,5,510,3,3,390,1170,3,Purchase Order,8929318,1,37077388,1,2018-05-22,1170,O,1,15
201802,Q1,510375,0,4,8929318,5,511,3,3,390,1170,3,Purchase Order,8929318,1,37077388,1,2018-05-22,1170,O,1,15
201802,Q1,510375,0,6,8929318,5,512,2,2,390,780,2,Purchase Order,8929318,1,37077388,1,2018-05-22,780,O,1,15
201802,Q1,510375,0,5,8929318,5,512,1,1,390,390,1,Purchase Order,8929318,1,37077388,1,2018-05-22,390,O,1,15
201803,Q1,513499,0,6,8932435,5,513,2,2,390,780,2,Purchase Order,8932435,1,37078119,1,2018-06-20,780,O,1,15
201802,Q1,510375,0,7,8929318,5,513,3,3,390,1170,3,Purchase Order,8929318,1,37077388,1,2018-05-22,1170,O,1,15
201803,Q1,513499,0,3,8932435,5,514,3,3,390,1170,3,Purchase Order,8932435,1,37078119,1,2018-06-20,1170,O,1,15
201802,Q1,510375,0,8,8929318,5,514,3,3,390,1170,3,Purchase Order,8929318,1,37077388,1,2018-05-22,1170,O,1,15
201803,Q1,513499,0,7,8932435,5,515,2,2,390,780,2,Purchase Order,8932435,1,37078587,1,2018-06-20,780,O,1,15
201802,Q1,510375,0,9,8929318,5,515,3,3,390,1170,3,Purchase Order,8929318,1,37077388,1,2018-05-22,1170,O,1,15
201803,Q1,513499,0,4,8932435,5,516,3,3,390,1170,3,Purchase Order,8932435,1,37078119,1,2018-06-20,1170,O,1,15
201802,Q1,510375,0,10,8929318,5,516,3,3,390,1170,3,Purchase Order,8929318,1,37077388,1,2018-05-22,1170,O,1,15
201803,Q1,513499,0,5,8932435,5,517,3,3,390,1170,3,Purchase Order,8932435,1,37078119,1,2018-06-20,1170,O,1,15
201802,Q1,510124,0,2,8929325,5,517,2,2,390,780,2,Purchase Order,8929325,1,37077572,1,2018-05-21,780,O,1,15
201802,Q1,510124,1,1,8929325,5,517,1,1,390,390,1,Purchase Order,8929325,1,37077572,1,2018-05-21,390,O,1,15
201802,Q1,510124,0,4,8929325,5,518,1,1,390,390,1,Purchase Order,8929325,1,37077572,1,2018-05-21,390,O,1,15
201802,Q1,510124,0,3,8929325,5,518,2,2,390,780,2,Purchase Order,8929325,1,37077572,1,2018-05-21,780,O,1,15
201803,Q1,513500,0,3,8932443,5,519,10,10,450,4500,10,Purchase Order,8932443,1,37078128,1,2018-06-20,4500,O,1,15
201803,Q1,512366,1,1,8931049,5,519,5,5,450,2250,5,Purchase Order,8931049,1,37077907,1,2018-06-11,2250,O,1,15
201801,Q1,504588,0,3,8924727,5,519,5,5,450,2250,5,Purchase Order,8924727,1,37076247,1,2018-04-04,2250,O,1,15
201801,Q1,507236,0,2,8926504,5,519,5,5,450,2250,5,Purchase Order,8926504,1,37076780,1,2018-04-26,2250,O,1,15
201803,Q1,513500,0,4,8932443,5,520,10,10,41,0,10,Purchase Order,8932443,1,0,1,2018-06-20,0,O,1,15
201803,Q1,512366,0,2,8931049,5,520,5,5,41,0,5,Purchase Order,8931049,1,0,1,2018-06-11,0,O,1,15
201801,Q1,504588,0,4,8924727,5,520,5,5,41,0,5,Purchase Order,8924727,1,0,1,2018-04-04,0,O,1,15
201801,Q1,507236,0,3,8926504,5,520,5,5,41,0,5,Purchase Order,8926504,1,0,1,2018-04-26,0,O,1,15
201801,Q1,506779,0,4,8926492,5,527,2,2,370,740,2,Purchase Order,8926492,1,37076701,1,2018-04-23,740,O,1,15
201801,Q1,506779,0,2,8926492,5,529,3,3,370,1110,3,Purchase Order,8926492,1,37076701,1,2018-04-23,1110,O,1,15
201801,Q1,507236,1,1,8926504,5,530,2,10,520,1040,2,Purchase Order,8926504,1,37076780,1,2018-04-26,1040,O,1,15
201803,Q1,514003,0,2,8933039,2,533,2,2,0.01,0.02,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,15
201803,Q1,514003,0,7,8933039,2,538,2,2,0.01,0.02,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,15
201803,Q1,514003,0,11,8933039,2,542,2,2,0.01,0.02,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,15
201803,Q1,514003,0,18,8933039,2,549,2,2,0.01,0.02,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,15
201803,Q1,514003,0,19,8933039,2,550,2,2,0.01,0.02,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,15
201803,Q1,514003,0,20,8933039,2,551,2,2,0.01,0.02,2,Purchase Order,8933039,1,0,1,2018-06-25,0,O,1,15
201803,Q1,512623,0,2,8931781,32,553,6,270,110,660,6,Purchase Order,8931781,1,37554648,1,2018-06-12,660,F,1,15
201803,Q1,514619,1,1,8933475,32,554,8,360,102,816,8,Purchase Order,8933475,1,37555506,1,2018-06-29,816,F,1,15
201803,Q1,512623,1,1,8931781,32,554,3,135,102,306,3,Purchase Order,8931781,1,37554648,1,2018-06-12,306,F,1,15
201802,Q1,509870,1,1,8929378,32,554,8,360,102,816,8,Purchase Order,8929378,1,37553861,1,2018-05-18,816,F,1,15
201801,Q1,507580,1,1,8927396,32,554,10,450,102,1020,10,Purchase Order,8927396,1,37553073,1,2018-04-27,1020,F,1,15
201801,Q1,506789,0,3,8926727,23,559,1,20,120.8,120.8,1,Purchase Order,8926727,1,38557664,1,2018-04-23,121,O,1,15
201801,Q1,504877,0,2,8925021,23,559,1,20,120.8,120.8,1,Purchase Order,8925021,1,38557150,1,2018-04-06,121,O,1,15
201801,Q1,507268,0,2,8926957,23,560,2,40,76,152,2,Purchase Order,8926957,1,38557722,1,2018-04-26,152,F,1,15
201803,Q1,514095,1,1,8933014,34,605,1,1,304,304,0,Purchase Order,8933014,2,0,1,2018-06-26,0,O,1,15
201803,Q1,514095,0,2,8933014,34,606,1,1,398,398,0,Purchase Order,8933014,1,0,1,2018-06-26,0,O,1,15
201803,Q1,511696,1,1,8930398,39,607,1,1,1760.99,1584.89,1,Purchase Order,8930398,1,30551596,2,2018-06-05,1626.7,O,1,15
201803,Q1,513383,1,1,8931256,37,608,4,4,4114.58,16458.32,0,Purchase Order,8931256,1,0,2,2018-06-19,0,O,1,15
201802,Q1,510644,1,1,8930025,5,611,10,10,70,700,10,Purchase Order,8930025,1,37077525,1,2018-05-24,500,F,1,15
201804,Q2,516633,1,1,8935063,5,615,8,8,350,2800,8,Purchase Order,8935063,1,37078945,1,2018-07-18,2800,O,1,15
201803,Q1,511686,0,2,0,5,615,7,7,350,2450,7,Purchase Order,8815483,1,37078020,1,2018-06-05,2450,O,1,15
201802,Q1,510697,1,1,8318906,47,620,1,1,63677.14,63677.14,1,Standing Order (ST),8318906,2,37554234,2,2018-05-24,63677.14,F,1,15
201803,Q1,514598,0,3,8933474,4,622,1,20,75,75,1,Purchase Order,8933474,1,32053977,1,2018-06-29,75,O,1,15
201803,Q1,514095,0,3,8933014,34,623,1,1,1746.97,1746.97,0,Purchase Order,8933014,2,0,1,2018-06-26,0,O,1,15
201804,Q2,516852,1,1,8935130,22,625,20,20,10,200,20,Purchase Order,8935130,1,0,1,2018-07-19,0,O,1,15
201804,Q2,516601,0,2,8935251,25,626,1,1,1120,1120,0,Purchase Order,8935251,2,0,2,2018-07-17,0,O,1,15
201804,Q2,516601,1,1,8935251,25,626,1,1,20,20,0,Purchase Order,8935251,2,0,2,2018-07-17,0,O,1,15
201803,Q1,511696,0,3,8930398,39,627,1,1,0.01,0.01,1,Purchase Order,8930398,1,0,2,2018-06-05,0,O,1,15
201801,Q1,506190,0,2,8926148,1,627,1,1,55,55,1,Purchase Order,8926148,1,31533411,1,2018-04-18,55,F,1,15
201801,Q1,506190,1,1,8926148,1,627,10,10,19.9,199,10,Purchase Order,8926148,1,31533411,1,2018-04-18,199,F,1,15
201801,Q1,507099,1,1,8926959,52,628,8,4000,4.24,33.92,8,Purchase Order,8926959,1,30549928,1,2018-04-25,33.92,F,1,15
201804,Q2,516164,0,1,8934481,12,629,5,5,315,1575,5,Purchase Order,8934481,1,37555886,1,2018-07-12,1575,O,1,15
201802,Q1,507932,0,2,8927681,12,629,3,3,315,945,3,Purchase Order,8927681,1,37553380,1,2018-05-01,945,O,1,15
201804,Q2,516164,0,2,8934481,12,630,4,4,325,1300,0,Purchase Order,8934481,1,0,1,2018-07-12,0,O,1,15
201802,Q1,510119,1,1,8929040,12,630,9,9,325,2925,9,Purchase Order,8929040,1,37553981,1,2018-05-21,2925,F,1,15
201802,Q1,507932,1,1,8927681,12,630,6,6,325,1950,6,Purchase Order,8927681,1,37553380,1,2018-05-01,1950,O,1,15
201801,Q1,506754,1,1,8926154,53,650,5,5,395,1975,5,Purchase Order,8926154,1,37077447,1,2018-04-23,1975,F,1,15
201801,Q1,504602,1,1,8924686,43,651,5,5,375,1875,5,Purchase Order,8924686,1,30549078,1,2018-04-04,1875,F,1,15
201803,Q1,512684,1,1,8931658,3,651,1,5,1750,1750,1,Purchase Order,8931658,1,30551669,1,2018-06-12,1750,F,1,15
201802,Q1,510133,1,1,8929332,3,651,5,5,375,1875,5,Purchase Order,8929332,1,30550942,1,2018-05-21,1875,F,1,15
201801,Q1,506191,1,1,8926166,52,652,8,4000,4.24,33.92,8,Purchase Order,8926166,1,30549687,1,2018-04-18,33.92,F,1,15
201803,Q1,514598,1,1,8933474,4,653,2,2,145,290,2,Purchase Order,8933474,1,32053977,1,2018-06-29,290,O,1,15
201802,Q1,508321,0,1,8928007,51,654,10,10,69.08,690.8,10,Purchase Order,8928007,1,37077483,1,2018-05-04,690.8,F,1,15
201801,Q1,505153,0,2,8924870,10,655,4,20,425,1700,4,Purchase Order,8924870,1,37552547,1,2018-04-09,1700,F,1,15
201804,Q2,517759,0,2,8935462,10,656,2,10,475,950,0,Purchase Order,8935462,1,0,1,2018-07-27,0,O,1,15
201801,Q1,505153,0,5,8924870,10,657,4,20,475,1900,4,Purchase Order,8924870,1,37552547,1,2018-04-09,1900,F,1,15
201803,Q1,514670,1,1,8933476,2,658,12,12,157.25,1887,12,Purchase Order,8933476,1,31056033,1,2018-06-29,1887,F,1,15
201804,Q2,518121,1,1,8936648,4,659,4,20,110,440,4,Purchase Order,8936648,1,0,1,2018-07-31,0,O,1,15
201804,Q2,518120,1,1,8936647,4,659,8,40,110,880,0,Purchase Order,8936647,1,0,1,2018-07-31,0,O,1,15
201804,Q2,517780,1,1,8935805,4,659,26,130,110,2860,0,Purchase Order,8935805,1,0,1,2018-07-27,0,O,1,15
201803,Q1,513545,0,3,8932370,12,663,50,50,18,900,50,Purchase Order,8932370,1,37555109,1,2018-06-20,900,O,1,15
201803,Q1,511817,1,1,8931015,12,663,100,100,9,900,100,Purchase Order,8931015,1,37554499,1,2018-06-06,900,O,1,15
201802,Q1,510347,0,1,8929630,12,663,25,25,18,450,25,Purchase Order,8929630,1,37553987,1,2018-05-22,450,O,1,15
201802,Q1,510347,1,4,8929630,12,664,5,25,90,450,5,Purchase Order,8929630,1,37553987,1,2018-05-22,450,O,1,15
201803,Q1,513545,1,1,8932370,12,665,10,50,90,900,10,Purchase Order,8932370,1,37555109,1,2018-06-20,900,O,1,15
201801,Q1,507250,0,3,8926623,12,665,15,75,90,1350,15,Purchase Order,8926623,1,37553263,1,2018-04-26,1350,O,1,15
201801,Q1,507250,0,4,8926623,12,666,10,50,90,900,10,Purchase Order,8926623,1,37553263,1,2018-04-26,900,O,1,15
201803,Q1,513545,0,2,8932370,12,667,1,5,145,145,1,Purchase Order,8932370,1,37555109,1,2018-06-20,145,O,1,15
201804,Q2,516155,1,1,8934350,12,668,28,140,105,2940,4,Purchase Order,8934350,1,37555885,1,2018-07-12,420,O,1,15
201803,Q1,512611,1,1,8931695,12,668,28,140,105,2940,28,Purchase Order,8931695,1,37555799,1,2018-06-12,2940,F,1,15
201803,Q1,511698,1,1,8930617,12,668,28,140,105,2940,28,Purchase Order,8930617,1,37554706,1,2018-06-05,2940,O,1,15
201802,Q1,510129,1,1,8929444,12,668,28,140,105,2940,28,Purchase Order,8929444,1,37553982,1,2018-05-21,2940,F,1,15
201801,Q1,507250,0,2,8926623,12,668,24,120,105,2520,24,Purchase Order,8926623,1,37553263,1,2018-04-26,2520,O,1,15
201801,Q1,505168,0,3,8924812,12,668,24,120,105,2520,24,Purchase Order,8924812,1,37552453,1,2018-04-09,2520,F,1,15
201803,Q1,512678,1,1,8931697,12,669,28,140,105,2940,28,Purchase Order,8931697,1,37554704,1,2018-06-12,2940,F,1,15
201801,Q1,507250,1,1,8926623,12,669,12,60,105,1260,12,Purchase Order,8926623,1,37553263,1,2018-04-26,1260,O,1,15
201801,Q1,505385,1,1,8925425,12,670,4,20,120,480,4,Purchase Order,8925425,1,37552614,1,2018-04-11,420,F,1,15
201801,Q1,505168,0,2,8924812,12,670,4,20,105,420,4,Purchase Order,8924812,1,37552453,1,2018-04-09,420,F,1,15
201804,Q2,517759,1,1,8935462,10,722,5,5,300,1500,0,Purchase Order,8935462,1,0,1,2018-07-27,0,O,1,15
201801,Q1,504274,1,1,8924473,6,723,80,80,20,1600,80,Purchase Order,8924473,1,31052958,1,2018-04-02,1360,F,1,15
201804,Q2,516152,1,1,8934700,6,723,60,60,20,1200,60,Purchase Order,8934700,1,31056149,1,2018-07-12,1020,F,1,15
201803,Q1,511756,0,2,8931020,6,723,20,20,20,400,20,Purchase Order,8931020,1,31054977,1,2018-06-05,340,F,1,15
201803,Q1,511755,0,2,8931019,6,723,20,20,20,400,20,Purchase Order,8931019,1,31054976,1,2018-06-05,340,F,1,15
201802,Q1,510395,1,1,8929795,6,723,40,40,20,800,40,Purchase Order,8929795,1,31054809,1,2018-05-23,680,F,1,15
201803,Q1,514095,0,4,0,34,724,1,1,438.92,438.92,0,Purchase Order,8815417,1,0,1,2018-06-26,0,O,1,15
201804,Q2,517796,0,9,8936348,15,733,1,5,50.7,50.7,1,Purchase Order,8936348,1,0,1,2018-07-27,0,O,1,15
201802,Q1,511142,0,3,8930445,45,734,2,200,69.2,138.4,2,Purchase Order,8930445,1,37554296,1,2018-05-31,138.4,O,1,15
201801,Q1,506194,0,2,8926153,45,734,4,400,69.2,276.8,4,Purchase Order,8926153,1,37552849,1,2018-04-18,276.8,O,1,15
201802,Q1,507929,0,6,8927669,6,748,3,36,43.3,129.9,3,Purchase Order,8927669,1,31053808,1,2018-05-01,129.9,F,1,15
201804,Q2,517754,0,1,8934943,12,749,30,150,60,1800,0,Purchase Order,8934943,1,0,1,2018-07-27,0,O,1,15
201804,Q2,516478,1,1,8935142,12,749,40,200,60,2400,40,Purchase Order,8935142,1,37555950,1,2018-07-16,2400,F,1,15
201804,Q2,515303,1,1,8934190,12,749,30,150,60,1800,0,Purchase Order,8934190,1,0,1,2018-07-05,0,O,1,15
201803,Q1,513533,1,1,8932364,12,749,40,200,60,2400,40,Purchase Order,8932364,1,37555110,1,2018-06-20,2400,O,1,15
201802,Q1,509228,1,1,8928669,12,749,40,200,60,2400,40,Purchase Order,8928669,1,37553734,1,2018-05-14,2400,O,1,15
201801,Q1,507250,0,5,8926623,12,749,24,120,60,1440,24,Purchase Order,8926623,1,37553263,1,2018-04-26,1440,O,1,15
201804,Q2,517754,0,2,8934943,12,750,20,100,60,1200,0,Purchase Order,8934943,1,0,1,2018-07-27,0,O,1,15
201804,Q2,516478,0,2,8935142,12,750,8,40,60,480,8,Purchase Order,8935142,1,37555950,1,2018-07-16,480,F,1,15
201804,Q2,515303,0,2,8934190,12,750,20,100,60,1200,0,Purchase Order,8934190,1,0,1,2018-07-05,0,O,1,15
201803,Q1,513533,0,2,8932364,12,750,8,40,60,480,8,Purchase Order,8932364,1,37555110,1,2018-06-20,480,O,1,15
201802,Q1,509228,0,2,8928669,12,750,8,40,60,480,8,Purchase Order,8928669,1,37553734,1,2018-05-14,480,O,1,15
201801,Q1,507250,0,6,8926623,12,750,12,60,60,720,12,Purchase Order,8926623,1,37553263,1,2018-04-26,720,O,1,15
201801,Q1,505388,1,1,8925424,10,751,4,20,95,380,4,Purchase Order,8925424,1,37552784,1,2018-04-11,380,O,1,15
201803,Q1,511701,0,2,8930614,3,12,4,20,200,800,4,Purchase Order,8930614,1,30551281,1,2018-06-05,800,F,1,5
201804,Q2,518124,0,2,8936640,3,13,1,5,200,200,0,Purchase Order,8936640,1,0,1,2018-07-31,0,O,1,5
201804,Q2,517669,1,1,8936138,3,13,15,75,200,3000,15,Purchase Order,8936138,1,0,1,2018-07-26,0,O,1,5
201803,Q1,513436,0,2,8932440,3,13,7,35,200,1400,7,Purchase Order,8932440,1,30551820,1,2018-06-20,1400,F,1,5
201803,Q1,512764,0,12,8931152,3,13,6,30,200,1200,6,Purchase Order,8931152,1,30551668,1,2018-06-13,1200,F,1,5
201802,Q1,510134,0,2,8929437,3,13,7,35,200,1400,7,Purchase Order,8929437,1,30550762,1,2018-05-21,1400,F,1,5
201801,Q1,505468,0,4,8925471,3,13,6,30,200,1200,6,Purchase Order,8925471,1,30549368,1,2018-04-11,1200,F,1,5
201802,Q1,507925,1,1,8927686,3,14,2,10,475,950,2,Purchase Order,8927686,1,30549996,1,2018-05-01,950,F,1,5
201804,Q2,514745,1,1,8933576,31,259,6,150,94.68,568.08,6,Purchase Order,8933576,1,37078689,1,2018-07-02,568.02,O,1,5
201802,Q1,508336,1,1,8927927,31,624,6,300,105.16,630.96,6,Purchase Order,8927927,1,37076975,1,2018-05-04,630.96,O,1,5
201804,Q2,516477,0,1,8935010,2,728,7,7,95,665,7,Purchase Order,8935010,1,31056566,1,2018-07-16,665,O,1,19
201803,Q1,512358,1,1,8931439,2,728,5,5,95,475,5,Purchase Order,8931439,1,31055091,1,2018-06-11,475,O,1,19
201803,Q1,512358,0,2,8931439,2,729,5,5,95,475,5,Purchase Order,8931439,1,31055091,1,2018-06-11,475,O,1,19
201802,Q1,510127,0,8,8929373,2,729,4,4,95,380,4,Purchase Order,8929373,1,31054494,1,2018-05-21,380,F,1,19
201802,Q1,510127,1,9,8929373,2,730,3,3,95,285,3,Purchase Order,8929373,1,31054494,1,2018-05-21,285,F,1,19
201804,Q2,514702,0,2,8933587,2,726,1,1,650,650,1,Purchase Order,8933587,1,31055947,1,2018-06-29,650,F,1,19
201804,Q2,514702,0,3,8933587,2,727,1,1,650,650,1,Purchase Order,8933587,1,31055947,1,2018-06-29,650,F,1,19
201804,Q2,515643,1,1,8934473,28,254,1,500,83.86,83.86,1,Purchase Order,8934473,1,31534530,1,2018-07-10,83.86,F,1,24
201804,Q2,517997,1,1,8936508,1,736,3,60,297,891,0,Purchase Order,8936508,1,0,1,2018-07-30,0,O,1,8
201804,Q2,515024,0,10,8318959,1,736,4,80,253,1012,0,Standing Order (ST),8318959,1,0,1,2018-07-04,0,O,1,8
201804,Q2,515024,0,6,8318959,1,736,4,80,253,1012,0,Standing Order (ST),8318959,1,0,1,2018-07-04,0,O,1,8
201804,Q2,515024,0,2,8318959,1,736,4,80,253,1012,4,Standing Order (ST),8318959,1,0,1,2018-07-04,0,O,1,8
201801,Q1,504560,0,2,8318866,1,736,3,60,253,759,3,Standing Order (ST),8318866,1,31533955,1,2018-04-04,759,O,1,8
201801,Q1,504560,0,5,8318866,1,736,3,60,253,759,3,Standing Order (ST),8318866,1,31534338,1,2018-04-04,759,O,1,8
201801,Q1,504560,0,8,8318866,1,736,3,60,253,759,2,Standing Order (ST),8318866,1,0,1,2018-04-04,0,O,1,8
201801,Q1,506712,1,1,8926652,1,736,3,60,253,759,3,Purchase Order,8926652,1,31533473,1,2018-04-23,759,F,1,8
201804,Q2,516853,0,2,8935130,22,72,3,3,418.95,1256.85,0,Purchase Order,8935130,1,0,1,2018-07-19,0,O,1,14
201804,Q2,516853,1,1,8935130,22,72,1,1,418.95,418.95,0,Purchase Order,8935130,1,0,1,2018-07-19,0,O,1,14
201803,Q1,513562,0,4,8932429,20,346,1,1,950,950,1,Purchase Order,8932429,1,30551788,1,2018-06-20,950,F,1,37
201803,Q1,513562,0,2,8932429,20,347,1,1,950,950,1,Purchase Order,8932429,1,30551788,1,2018-06-20,950,F,1,37
201802,Q1,510816,1,1,8930173,20,347,1,1,950,950,1,Purchase Order,8930173,1,30550749,1,2018-05-25,950,F,1,37
201803,Q1,513538,1,1,8932439,5,498,2,2,1490,2980,2,Purchase Order,8932439,1,37078129,1,2018-06-20,2980,O,1,39
201801,Q1,504588,1,1,8924727,5,498,1,1,1490,1490,1,Purchase Order,8924727,1,37076247,1,2018-04-04,1490,O,1,39
201801,Q1,507631,1,1,8927347,5,498,3,3,1490,4470,3,Purchase Order,8927347,1,37076876,1,2018-04-30,4470,F,1,39
201801,Q1,504829,1,1,8924877,5,498,4,4,1490,5960,4,Purchase Order,8924877,1,37076220,1,2018-04-05,5960,F,1,39
201801,Q1,504588,0,2,8924727,5,521,1,1,1250,1250,1,Purchase Order,8924727,1,37076247,1,2018-04-04,1250,O,1,39
